"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.306086880E2,-4.877770686E-1,-6.784971634E-1,1.046786088E-1
1.306186330E2,-3.921822190E-1,-6.998909560E-1,8.265390158E-2
1.306285770E2,-5.268403064E-1,-6.161807549E-1,1.167045772E-2
1.306385210E2,-3.955220389E-1,-4.920756127E-1,6.014679909E-2
1.306484660E2,-5.327996059E-1,-4.740077528E-1,-2.921502829E-2
1.306584100E2,-4.657008328E-1,-5.088129751E-1,1.016363025E-1
1.306683540E2,-5.843131738E-1,-5.601644289E-1,5.060940564E-2
1.306782990E2,-5.068135563E-1,-5.293675096E-1,2.626902562E-1
1.306882430E2,-5.446213603E-1,-6.105494111E-1,1.853333473E-2
1.306981870E2,-5.262319402E-1,-7.061130513E-1,5.951471508E-2
1.307081320E2,-5.971168584E-1,-6.963717362E-1,-6.591566205E-2
1.307180760E2,-5.101549476E-1,-5.929059861E-1,-7.283350289E-2
1.307280200E2,-5.633429388E-1,-5.964482293E-1,-7.987121165E-2
1.307379650E2,-5.441506594E-1,-5.051213355E-1,3.087856114E-2
1.307479090E2,-5.305205805E-1,-5.308604864E-1,1.008124298E-1
1.307578530E2,-4.875955857E-1,-5.746898628E-1,1.890989542E-2
1.307677980E2,-5.315937273E-1,-6.383357088E-1,-1.797416550E-1
1.307777420E2,-5.621685621E-1,-6.285373834E-1,-1.392157727E-1
1.307876860E2,-4.978388842E-1,-6.007826241E-1,-1.796276343E-1
1.307976310E2,-5.413324111E-1,-6.005000574E-1,-1.482199001E-1
1.308075750E2,-5.418419960E-1,-6.436459308E-1,-7.877953649E-2
1.308175190E2,-6.047907077E-1,-6.137510175E-1,-2.494392961E-1
1.308274640E2,-4.870616252E-1,-6.785164592E-1,-2.925642657E-1
1.308374080E2,-5.738774653E-1,-6.622687279E-1,-3.617432588E-1
1.308473520E2,-4.538749854E-1,-6.163409686E-1,-3.243257564E-1
1.308572970E2,-5.190590145E-1,-5.798729078E-1,-2.652180076E-1
1.308672410E2,-3.818846144E-1,-5.591029400E-1,-2.670212889E-1
1.308771860E2,-4.716227832E-1,-5.636687018E-1,-3.327521789E-1
1.308871300E2,-3.958405295E-1,-5.240398556E-1,-2.571757472E-1
1.308970740E2,-5.051646049E-1,-5.612007748E-1,-3.411487806E-1
1.309070190E2,-3.724738497E-1,-5.315414678E-1,-3.188515931E-1
1.309169630E2,-4.911354169E-1,-5.097064297E-1,-3.410014307E-1
1.309269070E2,-4.023246165E-1,-5.177138626E-1,-2.652811575E-1
1.309368520E2,-5.137804406E-1,-5.890072820E-1,-2.990961903E-1
1.309467960E2,-4.235215042E-1,-4.564975712E-1,-2.010594338E-1
1.309567400E2,-3.890955835E-1,-4.537745960E-1,-3.351799428E-1
1.309666850E2,-3.343508442E-1,-4.744146460E-1,-1.970248550E-1
1.309766290E2,-3.996139935E-1,-5.685243759E-1,-2.414508301E-1
1.309865730E2,-3.902183220E-1,-5.588615962E-1,-2.526774842E-1
1.309965180E2,-3.782919755E-1,-4.931497462E-1,-2.049209350E-1
1.310064620E2,-3.361762353E-1,-4.787510507E-1,-9.940032721E-2
1.310164060E2,-4.026194989E-1,-4.980188323E-1,1.599447370E-2
1.310263510E2,-5.530289986E-1,-4.021142630E-1,1.264232343E-1
1.310362950E2,-5.275065601E-1,-5.118481917E-1,2.717259586E-2
1.310462390E2,-6.005227154E-1,-5.540328559E-1,-1.689307380E-1
1.310561840E2,-5.784381108E-1,-6.029510640E-1,-2.022978741E-1
1.310661280E2,-7.245399667E-1,-6.258938572E-1,-1.428819770E-1
1.310760730E2,-6.055491647E-1,-6.514431198E-1,-1.355501533E-2
1.310860170E2,-6.870661117E-1,-5.679450630E-1,-7.358077705E-2
1.310959610E2,-6.018199202E-1,-6.295901746E-1,-9.978390455E-2
1.311059060E2,-6.777102743E-1,-5.251804281E-1,-1.288398886E-1
1.311158500E2,-5.455561474E-1,-5.621165584E-1,-1.269196630E-1
1.311257940E2,-6.246640415E-1,-5.249571741E-1,-1.659901732E-1
1.311357390E2,-5.299299752E-1,-5.382908723E-1,-2.963310421E-2
1.311456830E2,-5.686903272E-1,-5.336983595E-1,-1.354805714E-1
1.311556270E2,-4.563289887E-1,-5.875345511E-1,-1.359600431E-1
1.311655720E2,-5.254546625E-1,-5.722633414E-1,-1.979428679E-1
1.311755160E2,-4.137025307E-1,-5.320611756E-1,-1.837569380E-1
1.311854600E2,-4.385097817E-1,-5.009939687E-1,-2.322683626E-1
1.311954050E2,-3.948643368E-1,-5.009116691E-1,-1.505558628E-1
1.312053490E2,-4.658945218E-1,-4.792834032E-1,-1.168665451E-1
1.312152930E2,-3.878028737E-1,-4.269370821E-1,-1.248234361E-1
1.312252380E2,-4.175285467E-1,-5.026047304E-1,-2.179309899E-1
1.312351820E2,-4.276429141E-1,-4.902971820E-1,-2.061330628E-1
1.312451270E2,-4.797939016E-1,-5.595180193E-1,-2.727410352E-1
1.312550710E2,-4.738742901E-1,-5.485485331E-1,-2.188864249E-1
1.312650150E2,-4.513165361E-1,-5.605759998E-1,-2.286284709E-1
1.312749600E2,-5.249509979E-1,-5.351313293E-1,-1.464856160E-1
1.312849040E2,-4.726235707E-1,-4.791712463E-1,-1.247971237E-1
1.312948480E2,-5.091429408E-1,-4.455591849E-1,-2.418718296E-1
1.313047930E2,-4.675273568E-1,-4.859697673E-1,-2.270497227E-1
1.313147370E2,-6.072055347E-1,-4.923596046E-1,-2.351346678E-1
1.313246810E2,-4.715709988E-1,-4.828124902E-1,-2.171690977E-1
1.313346260E2,-5.342014393E-1,-5.119758437E-1,-2.366450036E-1
1.313445700E2,-4.758121305E-1,-5.438313649E-1,-9.743683219E-2
1.313545150E2,-6.056578863E-1,-4.967209331E-1,-1.724525160E-1
1.313644590E2,-4.569401689E-1,-5.001501424E-1,-1.531689835E-1
1.313744030E2,-5.374489098E-1,-4.922766107E-1,-2.914842850E-1
1.313843480E2,-4.741425312E-1,-4.789671053E-1,-1.136716264E-1
1.313942920E2,-5.422436266E-1,-4.503733803E-1,-1.190574968E-1
1.314042360E2,-4.283259786E-1,-5.028676724E-1,-1.617316461E-1
1.314141810E2,-4.999609850E-1,-5.984539339E-1,-1.931598455E-1
1.314241250E2,-4.636655267E-1,-5.952025531E-1,-8.330352724E-2
1.314340690E2,-4.986512817E-1,-6.122777385E-1,-1.904788971E-1
1.314440140E2,-4.288161214E-1,-5.497411092E-1,-1.512861800E-1
1.314539580E2,-4.866557919E-1,-6.024501038E-1,-1.846609175E-1
1.314639020E2,-4.642021549E-1,-5.323361044E-1,-8.155345559E-2
1.314738470E2,-4.912426037E-1,-5.969655252E-1,-1.230049521E-1
1.314837905E2,-4.288132709E-1,-5.358719157E-1,-1.406752378E-1
1.314937355E2,-4.660065326E-1,-6.099047922E-1,-1.189481539E-1
1.315036795E2,-5.104105806E-1,-6.085511252E-1,-1.548980051E-1
1.315136235E2,-4.209670018E-1,-5.676943271E-1,-2.725521702E-1
1.315235685E2,-5.174778178E-1,-5.524906162E-1,-2.248149168E-1
1.315335125E2,-5.176358753E-1,-5.407660352E-1,-1.965196556E-1
1.315434565E2,-5.423758833E-1,-4.777316252E-1,-1.880248207E-1
1.315534015E2,-4.531644756E-1,-4.442843822E-1,-2.071966714E-1
1.315633455E2,-5.836486377E-1,-4.716261819E-1,-2.118452078E-1
1.315732895E2,-5.124391624E-1,-5.148263613E-1,-1.043581814E-1
1.315832345E2,-5.616188508E-1,-5.352020441E-1,-2.287424916E-1
1.315931785E2,-4.170291579E-1,-5.961898555E-1,-2.076474917E-1
1.316031235E2,-5.795178357E-1,-5.944986214E-1,-2.744226944E-1
1.316130675E2,-4.371076194E-1,-5.815157562E-1,-1.543857890E-1
1.316230115E2,-5.093521615E-1,-5.502232122E-1,-3.244350994E-1
1.316329565E2,-4.324065311E-1,-5.252039997E-1,-2.220702338E-1
1.316429005E2,-4.935123832E-1,-4.723790109E-1,-2.630843586E-1
1.316528445E2,-4.231073751E-1,-4.449913472E-1,-1.938018698E-1
1.316627895E2,-4.557627224E-1,-4.763865463E-1,-2.259638947E-1
1.316727335E2,-3.938416588E-1,-5.241006666E-1,-2.322654390E-1
1.316826775E2,-4.421852318E-1,-4.735602581E-1,-2.261287862E-1
1.316926225E2,-4.247695924E-1,-4.000382090E-1,-2.348235959E-1
1.317025665E2,-4.330375553E-1,-4.671060284E-1,-2.231525534E-1
1.317125115E2,-4.239782448E-1,-4.065031465E-1,-1.335129833E-1
1.317224555E2,-3.834951203E-1,-4.518426759E-1,-1.433901000E-1
1.317323995E2,-3.352098733E-1,-4.918474251E-1,-1.731921887E-1
1.317423445E2,-3.102122589E-1,-5.934188965E-1,-1.215390551E-1
1.317522885E2,-4.484382442E-1,-6.128664800E-1,-5.957669556E-2
1.317622325E2,-3.943351272E-1,-5.938257166E-1,-1.428170729E-1
1.317721775E2,-4.899230333E-1,-4.979893404E-1,-2.298096085E-1
1.317821215E2,-5.021007004E-1,-5.013118380E-1,-2.205324161E-1
1.317920665E2,-5.876596815E-1,-4.649500869E-1,-1.467645282E-1
1.318020105E2,-5.099634148E-1,-4.447703589E-1,-1.680472237E-1
1.318119545E2,-5.804975732E-1,-4.819092781E-1,-1.679121530E-1
1.318218995E2,-5.022048540E-1,-4.250219728E-1,-7.906020284E-3
1.318318435E2,-5.830530988E-1,-4.108039563E-1,-6.329084694E-2
1.318417875E2,-4.733102531E-1,-4.725821651E-1,4.671925306E-2
1.318517325E2,-5.665154553E-1,-4.817264064E-1,-7.828895509E-2
1.318616765E2,-4.464702176E-1,-5.516628332E-1,-2.621833026E-2
1.318716215E2,-5.085463055E-1,-5.098460685E-1,-1.546635318E-1
1.318815655E2,-3.692280969E-1,-5.072044426E-1,4.289575875E-2
1.318915095E2,-3.979180086E-1,-5.501660556E-1,-2.601426244E-3
1.319014545E2,-3.720418867E-1,-5.534729850E-1,1.582888055E-1
1.319113985E2,-3.941759003E-1,-5.601020465E-1,6.293592095E-2
1.319213425E2,-3.297126866E-1,-4.896137521E-1,3.071834743E-2
1.319312875E2,-3.814741764E-1,-5.360003352E-1,6.470178008E-2
1.319412315E2,-4.127462552E-1,-4.452818076E-1,2.530207157E-2
1.319511755E2,-3.980002351E-1,-4.920305891E-1,-8.386076689E-3
1.319611205E2,-4.141115069E-1,-5.187976805E-1,-9.755494595E-3
1.319710645E2,-4.392091087E-1,-5.510747860E-1,-3.893660903E-2
1.319810095E2,-4.567076324E-1,-5.093577894E-1,-3.730055809E-2
1.319909535E2,-4.115859483E-1,-5.442153443E-1,2.167972147E-2
1.320008975E2,-4.950999022E-1,-5.365051326E-1,2.764622033E-2
1.320108425E2,-4.883447602E-1,-5.747820295E-1,3.632231891E-2
1.320207865E2,-5.821470362E-1,-5.399789634E-1,-9.812563419E-2
1.320307305E2,-4.837205993E-1,-5.902567954E-1,-1.794089484E-1
1.320406755E2,-5.896562864E-1,-5.208516978E-1,-1.613235104E-1
1.320506195E2,-5.129450562E-1,-4.472353623E-1,-9.681527317E-2
1.320605645E2,-5.598678655E-1,-4.940725464E-1,-1.152345872E-1
1.320705085E2,-4.457817445E-1,-4.976253878E-1,-8.334679663E-2
1.320804525E2,-5.677483407E-1,-5.191872147E-1,-1.942719859E-1
1.320903975E2,-4.394279042E-1,-4.830129035E-1,-1.478801769E-1
1.321003415E2,-4.966084108E-1,-4.801093224E-1,-2.496685070E-1
1.321102855E2,-3.706692528E-1,-4.421861820E-1,-1.061287183E-1
1.321202305E2,-4.641399917E-1,-4.713054987E-1,-7.784047365E-2
1.321301745E2,-3.626580192E-1,-4.934973631E-1,-8.743049204E-2
1.321401195E2,-3.640773211E-1,-5.419183752E-1,-2.133111048E-1
1.321500635E2,-3.209411687E-1,-5.050801126E-1,-1.215782315E-1
1.321600075E2,-3.692733032E-1,-4.804320887E-1,-1.417815310E-1
1.321699525E2,-3.269926715E-1,-4.450909325E-1,-1.049809098E-1
1.321798965E2,-3.420167632E-1,-5.120438907E-1,-1.718847513E-1
1.321898405E2,-3.825528050E-1,-5.020560423E-1,-1.731038958E-1
1.321997855E2,-4.088653120E-1,-5.012247875E-1,-1.614346075E-1
1.322097295E2,-3.929522242E-1,-4.225762652E-1,-1.497752595E-1
1.322196745E2,-3.910990223E-1,-4.523666595E-1,-1.532052362E-1
1.322296185E2,-4.620926622E-1,-4.256946584E-1,-6.939300120E-2
1.322395625E2,-4.158981237E-1,-4.995607430E-1,-1.104006940E-1
1.322495075E2,-4.403621065E-1,-5.273335190E-1,-1.756831026E-1
1.322594515E2,-3.865846794E-1,-5.515743575E-1,-1.189528316E-1
1.322693955E2,-4.982202323E-1,-4.759367127E-1,-1.547547483E-1
1.322793405E2,-3.679793509E-1,-5.292733694E-1,-1.135903502E-1
1.322892845E2,-4.896201475E-1,-5.406600179E-1,-1.374083984E-1
1.322992295E2,-4.361281742E-1,-5.056560999E-1,-1.080758411E-1
1.323091735E2,-5.434833825E-1,-4.427896877E-1,-1.221758169E-1
1.323191175E2,-4.295160697E-1,-3.576161113E-1,-5.557661533E-2
1.323290625E2,-5.278128446E-1,-4.100914731E-1,-7.669383466E-2
1.323390065E2,-4.661517628E-1,-4.628694283E-1,2.133707464E-2
1.323489505E2,-5.808947819E-1,-5.170302134E-1,-1.361477387E-1
1.323588955E2,-4.721559396E-1,-5.212849765E-1,-1.078735274E-1
1.323688395E2,-5.226877600E-1,-5.126344960E-1,-6.223016202E-2
1.323787845E2,-4.701855011E-1,-4.562796528E-1,4.925402105E-2
1.323887285E2,-5.137621681E-1,-4.623795412E-1,6.734706044E-2
1.323986725E2,-4.461306406E-1,-4.264598762E-1,6.102680504E-2
1.324086175E2,-4.734835500E-1,-5.089234144E-1,9.238600731E-5
1.324185615E2,-4.355882569E-1,-4.720944708E-1,3.599195123E-2
1.324285055E2,-4.453932336E-1,-5.190620112E-1,2.835548759E-2
1.324384505E2,-4.405632873E-1,-4.364831002E-1,1.238159609E-1
1.324483945E2,-4.755199159E-1,-5.274653738E-1,1.288884205E-1
1.324583395E2,-4.903871195E-1,-4.980957232E-1,7.392050028E-2
1.324682835E2,-4.409374360E-1,-5.057276918E-1,-1.561498940E-2
1.324782308E2,-4.791448241E-1,-4.708891404E-1,3.749643981E-2
1.324881758E2,-4.579417969E-1,-4.714838753E-1,6.681788743E-2
1.324981198E2,-4.769687828E-1,-4.286460771E-1,1.082629520E-1
1.325080638E2,-3.797139087E-1,-4.555049698E-1,1.390959048E-1
1.325180088E2,-4.674315721E-1,-4.957482123E-1,1.018041176E-1
1.325279528E2,-3.300430543E-1,-5.043325461E-1,1.396619153E-1
1.325378978E2,-4.117906374E-1,-4.867802645E-1,2.735736787E-2
1.325478418E2,-3.092198768E-1,-4.915583899E-1,1.191013509E-1
1.325577858E2,-4.426835608E-1,-5.232172254E-1,6.765228510E-4
1.325677308E2,-3.506557685E-1,-4.431883582E-1,5.123856604E-2
1.325776748E2,-4.460872250E-1,-4.091823407E-1,-2.964538336E-3
1.325876188E2,-3.461662763E-1,-4.155052639E-1,1.015012318E-1
1.325975638E2,-4.351910483E-1,-4.590264554E-1,5.075558603E-2
1.326075078E2,-3.666151224E-1,-4.216588736E-1,5.596603990E-2
1.326174528E2,-4.260083615E-1,-4.637331351E-1,-8.555645943E-3
1.326273968E2,-3.639891378E-1,-4.911948393E-1,-1.290772855E-2
1.326373408E2,-4.544932188E-1,-5.299579322E-1,-2.668961585E-2
1.326472858E2,-3.915574075E-1,-4.547093099E-1,-5.905746281E-2
1.326572298E2,-4.349455383E-1,-4.595529241E-1,-9.380454183E-2
1.326671738E2,-4.234434073E-1,-4.329293453E-1,-4.981418431E-2
1.326771188E2,-4.769001877E-1,-4.713258543E-1,-1.015959567E-1
1.326870628E2,-4.358966245E-1,-4.305645851E-1,-1.113491124E-1
1.326970078E2,-4.127757105E-1,-5.313208450E-1,-1.311191332E-1
1.327069518E2,-4.604286177E-1,-5.571675482E-1,-1.263694400E-1
1.327168958E2,-4.351812176E-1,-5.343138155E-1,-1.781693387E-1
1.327268408E2,-4.581652337E-1,-4.726382618E-1,-1.500530022E-1
1.327367848E2,-3.714094007E-1,-4.821846454E-1,-2.234028143E-1
1.327467288E2,-4.576220273E-1,-4.815340696E-1,-2.292640632E-1
1.327566738E2,-3.487509649E-1,-4.748064094E-1,-1.979896456E-1
1.327666178E2,-4.090461371E-1,-4.741544449E-1,-2.701542270E-1
1.327765628E2,-3.044679543E-1,-4.994736926E-1,-1.387351316E-1
1.327865068E2,-4.283886169E-1,-4.911250381E-1,-1.236259264E-1
1.327964508E2,-3.249117205E-1,-5.000073241E-1,-1.088266236E-1
1.328063958E2,-3.913376983E-1,-5.418345042E-1,-1.904262722E-1
1.328163398E2,-3.432404027E-1,-5.474659211E-1,-1.837054825E-1
1.328262838E2,-4.449749384E-1,-5.108592448E-1,-2.826561588E-1
1.328362288E2,-3.271847160E-1,-4.471518933E-1,-2.132233965E-1
1.328461728E2,-3.826328387E-1,-4.916174833E-1,-2.518454254E-1
1.328561178E2,-3.077186407E-1,-4.902168924E-1,-1.388555843E-1
1.328660618E2,-3.809218704E-1,-4.885268644E-1,-1.405115157E-1
1.328760058E2,-3.150107399E-1,-4.199135163E-1,-1.504102671E-1
1.328859508E2,-3.608061694E-1,-4.472752330E-1,-1.450261509E-1
1.328958948E2,-3.260505389E-1,-4.022525861E-1,-7.603894651E-2
1.329058388E2,-3.942279770E-1,-5.211747930E-1,-1.393683851E-1
1.329157838E2,-3.728888559E-1,-4.602206761E-1,-1.307209378E-1
1.329257278E2,-3.459121417E-1,-4.992420698E-1,-1.808765996E-1
1.329356728E2,-3.575976560E-1,-4.619722096E-1,-1.240171051E-1
1.329456168E2,-3.600469085E-1,-4.716822786E-1,-6.773706973E-2
1.329555608E2,-3.761168844E-1,-4.356240346E-1,-5.997839928E-2
1.329655058E2,-3.574448610E-1,-3.972516819E-1,3.835481107E-2
1.329754498E2,-4.531903129E-1,-3.927282393E-1,-5.237584949E-2
1.329853938E2,-3.698453070E-1,-4.931315102E-1,-1.094148535E-1
1.329953388E2,-4.315904425E-1,-4.516414586E-1,-1.332445961E-1
1.330052828E2,-3.789448171E-1,-4.900189276E-1,-2.878233433E-2
1.330152278E2,-4.894338406E-1,-4.672629896E-1,-7.056244433E-2
1.330251718E2,-3.552152811E-1,-4.149478780E-1,-2.687380314E-2
1.330351158E2,-4.248334732E-1,-4.144269642E-1,-5.519537687E-2
1.330450608E2,-3.630607096E-1,-4.278428889E-1,-1.061269641E-2
1.330550048E2,-4.445510884E-1,-4.852319584E-1,-4.949083328E-3
1.330649488E2,-3.329840941E-1,-4.149861773E-1,7.121908665E-4
1.330748938E2,-4.326178714E-1,-4.506987778E-1,-7.295804858E-2
1.330848378E2,-3.918271103E-1,-4.322245365E-1,5.185895562E-2
1.330947828E2,-4.397882389E-1,-5.344723115E-1,-3.797357261E-2
1.331047268E2,-3.161946183E-1,-4.726116936E-1,4.865877450E-2
1.331146708E2,-4.454837923E-1,-5.126584696E-1,1.181137562E-3
1.331246158E2,-3.944312043E-1,-4.847515000E-1,-1.892451346E-2
1.331345598E2,-4.678463955E-1,-4.583412714E-1,-9.364198923E-2
1.331445038E2,-4.548344769E-1,-4.665308085E-1,-4.518494368E-2
1.331544488E2,-4.335329972E-1,-4.803103935E-1,-8.321932733E-2
1.331643928E2,-4.226916381E-1,-4.236733125E-1,1.882043302E-2
1.331743378E2,-4.091562840E-1,-4.343544213E-1,6.220852733E-2
1.331842818E2,-4.139783366E-1,-3.834018938E-1,-3.887638271E-2
1.331942258E2,-3.341823348E-1,-4.829147433E-1,-2.917175889E-2
1.332041708E2,-3.970025539E-1,-4.614915685E-1,-8.084828138E-2
1.332141148E2,-3.508555240E-1,-4.950805333E-1,-8.896070838E-2
1.332240588E2,-3.753149753E-1,-4.369143689E-1,-1.056708813E-2
1.332340038E2,-2.990339540E-1,-4.853403146E-1,5.766874909E-2
1.332439478E2,-3.954402510E-1,-4.931020548E-1,-2.320292115E-2
1.332538928E2,-2.670704786E-1,-5.056285084E-1,-1.125822902E-2
1.332638368E2,-3.488908596E-1,-4.926268224E-1,-9.003601134E-2
1.332737808E2,-2.389161352E-1,-4.921076627E-1,-3.168781579E-2
1.332837258E2,-3.383777120E-1,-4.910140872E-1,-6.420769036E-2
1.332936698E2,-2.246287927E-1,-4.952386640E-1,-8.235510886E-2
1.333036138E2,-3.163509583E-1,-4.855902100E-1,-8.597979784E-2
1.333135588E2,-2.234717931E-1,-4.759718326E-1,-5.787106276E-2
1.333235028E2,-2.966428448E-1,-5.009162738E-1,-1.433748972E-1
1.333334478E2,-2.359514141E-1,-5.048070477E-1,-5.195543468E-2
1.333433918E2,-2.861189347E-1,-5.325198897E-1,-1.561615884E-1
1.333533358E2,-2.599745535E-1,-5.035160190E-1,-8.525006533E-2
1.333632808E2,-3.221054590E-1,-4.698951868E-1,-8.019046962E-2
1.333732248E2,-2.752439359E-1,-4.724548420E-1,-1.130103064E-1
1.333831688E2,-3.003603766E-1,-5.070648403E-1,-1.462645912E-1
1.333931138E2,-3.007643461E-1,-4.407545278E-1,-1.561832231E-1
1.334030578E2,-3.271042802E-1,-5.196094934E-1,-1.699768049E-1
1.334130028E2,-2.958653113E-1,-4.784174305E-1,-1.900789475E-1
1.334229468E2,-3.224428068E-1,-5.191010049E-1,-1.906975830E-1
1.334328908E2,-3.368924461E-1,-4.809930194E-1,-1.956759024E-1
1.334428358E2,-2.672389149E-1,-5.067095489E-1,-1.647201580E-1
1.334527798E2,-3.164988563E-1,-4.430622411E-1,-1.508429611E-1
1.334627238E2,-2.686498481E-1,-4.447407940E-1,-9.504005849E-2
1.334726688E2,-3.279842862E-1,-4.592861449E-1,-1.890895987E-1
1.334826132E2,-2.417072853E-1,-4.830538705E-1,-1.961547893E-1
1.334925582E2,-3.388396055E-1,-4.586517585E-1,-2.131093758E-1
1.335025022E2,-2.198064295E-1,-4.692250228E-1,-1.061111766E-1
1.335124462E2,-3.055147155E-1,-4.486363552E-1,-1.422259194E-1
1.335223912E2,-1.986297147E-1,-4.625611338E-1,-5.888087690E-2
1.335323352E2,-2.883010973E-1,-5.144316012E-1,-7.837490916E-2
1.335422792E2,-2.092374044E-1,-4.818254802E-1,-9.113353372E-2
1.335522242E2,-2.709950201E-1,-4.936363441E-1,-1.481970960E-1
1.335621682E2,-2.162330315E-1,-4.481731826E-1,-4.929319739E-2
1.335721132E2,-3.024846518E-1,-4.976885011E-1,-7.073142886E-2
1.335820572E2,-1.908650691E-1,-4.471779134E-1,-5.879550755E-2
1.335920012E2,-2.583999348E-1,-4.387431221E-1,-9.100781858E-2
1.336019462E2,-1.998245750E-1,-4.818157592E-1,3.112472892E-3
1.336118902E2,-2.534819148E-1,-4.875028342E-1,-4.646899223E-2
1.336218342E2,-2.152585382E-1,-4.459040610E-1,1.875494421E-2
1.336317792E2,-2.692857693E-1,-4.118001757E-1,-1.495074570E-2
1.336417232E2,-2.353795199E-1,-3.788992454E-1,3.050784767E-2
1.336516682E2,-2.600050138E-1,-4.774698892E-1,-5.588593304E-2
1.336616122E2,-2.750697071E-1,-4.925984634E-1,-1.745218456E-2
1.336715562E2,-2.139714747E-1,-5.288933735E-1,1.321529210E-2
1.336815012E2,-2.705600055E-1,-4.860429306E-1,3.113759279E-2
1.336914452E2,-2.100334115E-1,-4.550740300E-1,2.857358873E-2
1.337013902E2,-3.203746466E-1,-4.755229491E-1,5.428028762E-2
1.337113342E2,-1.958857260E-1,-5.109740329E-1,7.132433653E-2
1.337212782E2,-2.642125057E-1,-4.852143436E-1,2.742461085E-2
1.337312232E2,-1.802801653E-1,-5.161738887E-1,8.292462766E-2
1.337411672E2,-2.703558098E-1,-4.536754491E-1,1.238498747E-2
1.337511112E2,-1.523228914E-1,-4.840247276E-1,5.276702821E-2
1.337610562E2,-2.311750612E-1,-4.865798878E-1,2.190717816E-2
1.337710002E2,-1.496495992E-1,-4.605043026E-1,-2.257551491E-2
1.337809452E2,-2.097852337E-1,-5.031479368E-1,-6.285756826E-3
1.337908892E2,-1.183782513E-1,-4.774837764E-1,5.864581883E-2
1.338008332E2,-2.126121615E-1,-5.208660600E-1,3.361856639E-2
1.338107782E2,-1.080497296E-1,-4.549217831E-1,9.465998948E-2
1.338207222E2,-2.124742951E-1,-4.333413912E-1,-3.035932839E-2
1.338306662E2,-1.285376058E-1,-4.183474858E-1,3.966575682E-2
1.338406112E2,-2.101477063E-1,-4.399252464E-1,-1.499693871E-2
1.338505552E2,-1.644738806E-1,-4.317011011E-1,-2.101664722E-2
1.338605002E2,-1.628164142E-1,-4.000830133E-1,-5.846572459E-2
1.338704442E2,-1.441142046E-1,-3.975073148E-1,4.837518454E-2
1.338803882E2,-1.458166762E-1,-4.782359110E-1,1.482269168E-2
1.338903332E2,-1.341189193E-1,-4.359929939E-1,4.008266330E-3
1.339002772E2,-1.350586217E-1,-4.596302535E-1,-9.488276839E-3
1.339102212E2,-1.489856661E-1,-3.861028323E-1,-9.305025101E-2
1.339201662E2,-1.442207335E-1,-4.547955929E-1,2.885600924E-3
1.339301102E2,-1.869993652E-1,-4.431428596E-1,-7.603076041E-2
1.339400552E2,-1.547934679E-1,-5.123459359E-1,-6.287569463E-2
1.339499992E2,-1.784288820E-1,-4.659122828E-1,-9.748887241E-2
1.339599432E2,-1.138825099E-1,-4.803559287E-1,-3.928451836E-2
1.339698882E2,-2.324953808E-1,-4.661144868E-1,-6.969881058E-2
1.339798322E2,-1.155379663E-1,-4.803704371E-1,-3.604340672E-2
1.339897772E2,-2.168405390E-1,-4.697039463E-1,-8.007586420E-2
1.339997212E2,-1.222453074E-1,-4.481234448E-1,-6.183722913E-2
1.340096652E2,-2.589175231E-1,-4.757144820E-1,-5.976205230E-2
1.340196102E2,-9.666862682E-2,-4.712421295E-1,-3.613169968E-2
1.340295542E2,-1.341338937E-1,-4.622050384E-1,-1.307589447E-1
1.340394982E2,-5.048432090E-2,-4.532122035E-1,3.687020302E-2
1.340494432E2,-1.276849721E-1,-4.127828734E-1,-4.562874734E-2
1.340593872E2,-4.587891681E-2,-4.106545234E-1,2.996698022E-3
1.340693322E2,-9.425192691E-2,-4.292014164E-1,-1.453576881E-1
1.340792762E2,-3.443332108E-2,-4.412863686E-1,-9.178549826E-2
1.340892202E2,-8.587986527E-2,-4.697956014E-1,-3.865301907E-2
1.340991652E2,-2.336754768E-2,-4.576199808E-1,6.206468582E-2
1.341091092E2,-5.864232877E-2,-5.511809861E-1,-2.791109920E-2
1.341190532E2,-2.049531313E-3,-5.085075677E-1,-7.299079299E-2
1.341289982E2,-7.952683805E-2,-5.623886001E-1,-6.207638025E-2
1.341389422E2,-1.028801149E-1,-4.295798774E-1,-5.655894756E-2
1.341488872E2,-9.199428041E-2,-4.087314473E-1,-1.151047790E-1
1.341588312E2,-1.383176130E-1,-3.984543810E-1,-1.311425221E-1
1.341687752E2,-1.109539868E-1,-4.422702723E-1,-1.937194240E-1
1.341787202E2,-1.973201394E-1,-4.055125916E-1,-7.323345244E-2
